Hello
resnet
2018-09-07 21:33:43.829581: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.1 instructions, but these are available on your machine and could speed up CPU computations.
2018-09-07 21:33:43.829662: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use SSE4.2 instructions, but these are available on your machine and could speed up CPU computations.
2018-09-07 21:33:43.829684: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX instructions, but these are available on your machine and could speed up CPU computations.
2018-09-07 21:33:43.829697: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use AVX2 instructions, but these are available on your machine and could speed up CPU computations.
2018-09-07 21:33:43.829711: W tensorflow/core/platform/cpu_feature_guard.cc:45] The TensorFlow library wasn't compiled to use FMA instructions, but these are available on your machine and could speed up CPU computations.
2018-09-07 21:33:44.126887: I tensorflow/core/common_runtime/gpu/gpu_device.cc:955] Found device 0 with properties: 
name: GeForce GTX 1080 Ti
major: 6 minor: 1 memoryClockRate (GHz) 1.582
pciBusID 0000:03:00.0
Total memory: 10.92GiB
Free memory: 10.76GiB
2018-09-07 21:33:44.126960: I tensorflow/core/common_runtime/gpu/gpu_device.cc:976] DMA: 0 
2018-09-07 21:34:00.220835: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/conv1/BatchNorm/moving_variance: (VariableV2)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.220850: I tensorflow/core/common_runtime/simple_placer.cc:872] save/Assign_71: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.220869: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/conv1/BatchNorm/moving_variance/read: (Identity)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.220885: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/conv1/BatchNorm/moving_variance/Assign: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.220907: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/conv1/BatchNorm/moving_mean: (VariableV2)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.220923: I tensorflow/core/common_runtime/simple_placer.cc:872] save/Assign_70: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.220937: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/conv1/BatchNorm/moving_mean/read: (Identity)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.220951: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/conv1/BatchNorm/moving_mean/Assign: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.220966: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/conv1/BatchNorm/gamma: (VariableV2)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.220981: I tensorflow/core/common_runtime/simple_placer.cc:872] save/Assign_69: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.220995: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/conv1/BatchNorm/gamma/read: (Identity)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221009: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/conv1/BatchNorm/gamma/Assign: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221024: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/conv1/BatchNorm/beta: (VariableV2)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221038: I tensorflow/core/common_runtime/simple_placer.cc:872] save/Assign_68: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221051: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/conv1/BatchNorm/beta/read: (Identity)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221065: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/conv1/BatchNorm/beta/Assign: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221080: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/conv1/weights: (VariableV2)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221095: I tensorflow/core/common_runtime/simple_placer.cc:872] save/Assign_72: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221108: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/conv1/weights/read: (Identity)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221122: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss: (L2Loss)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221136: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer: (Mul)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221151: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/conv1/weights/Initializer/truncated_normal/TruncatedNormal: (TruncatedNormal)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221165: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/conv1/weights/Initializer/truncated_normal/mul: (Mul)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221179: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/conv1/weights/Initializer/truncated_normal: (Add)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221193: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/conv1/weights/Assign: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221214: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/preact/moving_variance: (VariableV2)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221230: I tensorflow/core/common_runtime/simple_placer.cc:872] save/Assign_83: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221244: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/preact/moving_variance/read: (Identity)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221259: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/preact/moving_variance/Assign: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221276: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/preact/moving_mean: (VariableV2)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221299: I tensorflow/core/common_runtime/simple_placer.cc:872] save/Assign_82: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221314: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/preact/moving_mean/read: (Identity)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221328: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/preact/moving_mean/Assign: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221343: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/preact/gamma: (VariableV2)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221357: I tensorflow/core/common_runtime/simple_placer.cc:872] save/Assign_81: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221371: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/preact/gamma/read: (Identity)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221385: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/preact/gamma/Assign: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221400: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/preact/beta: (VariableV2)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221415: I tensorflow/core/common_runtime/simple_placer.cc:872] save/Assign_80: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221429: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/preact/beta/read: (Identity)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221442: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_2/bottleneck_v2/preact/beta/Assign: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221458: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv3/biases: (VariableV2)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221472: I tensorflow/core/common_runtime/simple_placer.cc:872] save/Assign_60: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221485: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv3/biases/read: (Identity)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221499: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv3/biases/Assign: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221514: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv3/weights: (VariableV2)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221528: I tensorflow/core/common_runtime/simple_placer.cc:872] save/Assign_61: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221542: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv3/weights/read: (Identity)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221563: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer/L2Loss: (L2Loss)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221579: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv3/kernel/Regularizer/l2_regularizer: (Mul)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221594: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv3/weights/Initializer/truncated_normal/TruncatedNormal: (TruncatedNormal)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221609: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv3/weights/Initializer/truncated_normal/mul: (Mul)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221622: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv3/weights/Initializer/truncated_normal: (Add)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221636: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv3/weights/Assign: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221652: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv2/BatchNorm/moving_variance: (VariableV2)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221666: I tensorflow/core/common_runtime/simple_placer.cc:872] save/Assign_58: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221681: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv2/BatchNorm/moving_variance/read: (Identity)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221695: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv2/BatchNorm/moving_variance/Assign: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221709: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv2/BatchNorm/moving_mean: (VariableV2)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221723: I tensorflow/core/common_runtime/simple_placer.cc:872] save/Assign_57: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221738: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv2/BatchNorm/moving_mean/read: (Identity)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221752: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv2/BatchNorm/moving_mean/Assign: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221767: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv2/BatchNorm/gamma: (VariableV2)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221781: I tensorflow/core/common_runtime/simple_placer.cc:872] save/Assign_56: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221795: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv2/BatchNorm/gamma/read: (Identity)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221809: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv2/BatchNorm/gamma/Assign: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221824: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv2/BatchNorm/beta: (VariableV2)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221839: I tensorflow/core/common_runtime/simple_placer.cc:872] save/Assign_55: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221872: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv2/BatchNorm/beta/read: (Identity)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221892: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv2/BatchNorm/beta/Assign: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221908: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv2/weights: (VariableV2)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221923: I tensorflow/core/common_runtime/simple_placer.cc:872] save/Assign_59: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221937: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv2/weights/read: (Identity)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221951: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer/L2Loss: (L2Loss)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221965: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv2/kernel/Regularizer/l2_regularizer: (Mul)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221979: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv2/weights/Initializer/truncated_normal/TruncatedNormal: (TruncatedNormal)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.221993: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv2/weights/Initializer/truncated_normal/mul: (Mul)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222007: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv2/weights/Initializer/truncated_normal: (Add)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222021: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv2/weights/Assign: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222036: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv1/BatchNorm/moving_variance: (VariableV2)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222050: I tensorflow/core/common_runtime/simple_placer.cc:872] save/Assign_53: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222064: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv1/BatchNorm/moving_variance/read: (Identity)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222086: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv1/BatchNorm/moving_variance/Assign: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222101: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv1/BatchNorm/moving_mean: (VariableV2)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222115: I tensorflow/core/common_runtime/simple_placer.cc:872] save/Assign_52: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222129: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv1/BatchNorm/moving_mean/read: (Identity)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222144: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv1/BatchNorm/moving_mean/Assign: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222159: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv1/BatchNorm/gamma: (VariableV2)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222173: I tensorflow/core/common_runtime/simple_placer.cc:872] save/Assign_51: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222194: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv1/BatchNorm/gamma/read: (Identity)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222210: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv1/BatchNorm/gamma/Assign: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222225: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv1/BatchNorm/beta: (VariableV2)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222240: I tensorflow/core/common_runtime/simple_placer.cc:872] save/Assign_50: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222254: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv1/BatchNorm/beta/read: (Identity)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222268: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv1/BatchNorm/beta/Assign: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222283: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv1/weights: (VariableV2)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222297: I tensorflow/core/common_runtime/simple_placer.cc:872] save/Assign_54: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222311: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv1/weights/read: (Identity)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222325: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer/L2Loss: (L2Loss)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222349: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv1/kernel/Regularizer/l2_regularizer: (Mul)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222368: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv1/weights/Initializer/truncated_normal/TruncatedNormal: (TruncatedNormal)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222383: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv1/weights/Initializer/truncated_normal/mul: (Mul)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222397: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv1/weights/Initializer/truncated_normal: (Add)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222411: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/conv1/weights/Assign: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222427: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/shortcut/biases: (VariableV2)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222441: I tensorflow/core/common_runtime/simple_placer.cc:872] save/Assign_66: (Assign)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222456: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/shortcut/biases/read: (Identity)/job:localhost/replica:0/task:0/gpu:0
2018-09-07 21:34:00.222470: I tensorflow/core/common_runtime/simple_placer.cc:872] resnet_v2_152/block2/unit_1/bottleneck_v2/shortcut/biases/Assign: (Assign)/job:localhost/replica:0/task:0/gpu:0
